msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
v+ZvjDkVuBh5JSdmoXHcuMuE7V3B5iYiP3lD24hzLkk=,41,30,99,99,1,2016-11-17,2016-12-17,0
GvgysZg/4tB7DkUtoSM7XvM5ZYKr5DEW46wwhTYP7AE=,38,30,149,149,0,2017-02-04,2017-03-06,0
zPzLXJgMM/4vIPWwblUt722SHDKmR8xRVjrxG0vaDYo=,41,30,149,149,1,2015-07-02,2015-08-03,0
gmhLxgxp6w7P70gxvhB5gtgfRYneHI//QfKbZpnyAlo=,34,30,149,149,1,2017-02-28,2017-03-31,0
lzu9BWXLSuzRhAXF+iizmpHpBxkoUb+Vfue5IEtUiNU=,31,0,0,149,1,2015-08-31,2015-09-30,0
2gUXIxrpia1LdRT/Qkt4WzeWoXANR0qCzm/5PFI8m2M=,40,30,149,149,1,2016-08-14,2016-09-13,0
vH+O4b57OVK9WvAwU/fK1iZcVPui/Oq2IlrWEW7veZo=,41,30,149,149,1,2015-07-25,2015-08-25,0
bxkFGQgtPapAVvDzu1ZTtbFI9Jmqn+I0CcDcufQT6ZQ=,41,30,149,149,1,2015-06-24,2015-07-25,0
+HdGN3IVlb44Sw7P+yqLgIiw3FIuEfBmp/M5W0Jswvs=,41,30,99,99,1,2016-07-25,2016-08-25,0
2gUXIxrpia1LdRT/Qkt4WzeWoXANR0qCzm/5PFI8m2M=,40,30,149,149,1,2015-08-14,2015-09-13,0
scAurmJTFqaVhDNj7jZ5YDOHTJHCkefhYCaxRnJn3tk=,34,30,149,149,1,2016-03-31,2016-04-30,0
ECsgJo6q0fx6vVoRsyEhAwdLksJXxlIjYTBgbEtvkUs=,41,30,149,149,1,2015-09-15,2015-10-16,0
rWjb+rE01gX4eosI6moRu9Tbpznw57IZXcZKUykl/Os=,40,30,149,149,1,2016-03-09,2016-04-09,0
luzPJI1gnlFucDC4V1fUkBqXntlcdwUEAsNSkcX73uo=,40,30,149,149,1,2015-06-14,2015-07-14,0
qE+QEW9kOF0AoUBDVjlklK/dKoMZOJuL2i+2AJFa0RI=,41,30,149,149,1,2017-01-31,2017-02-28,0
Y8np2AMjYoGN9Usvza7TTQaVIZ48OVPfYaaniU07eAk=,41,30,129,129,1,2015-11-17,2015-12-16,0
8dAjQORt0iv/qGMe8tXY0C57z18rcB8w/IaADtTjU6Y=,37,30,149,149,1,2015-07-04,2015-08-03,0
x6EstH9JAuhbrSFqiGySWmR0HM+zEjhK5JPGfJ8FnYM=,37,30,149,149,1,2016-07-07,2016-08-07,0
5pyb1Ak6QTGVWOeAUmtP5NKgD2jSZlpnLK4EZ78DJAA=,41,30,149,0,1,2015-10-17,2015-11-17,0
KvtUsds1GpdkcaXFguk1PArFxHmYHqJkNDccYKwQ1KI=,41,30,149,149,1,2015-07-17,2015-08-17,0
G+fg6EgJru6KR4I3VgV4uYp2Fdhhlu5Aphwl56BCW9w=,39,30,149,149,1,2016-11-30,2017-01-14,0
jp5DA5PE/XUZLHfP292MCxtFGNFP0dn5xO04ICC8vyk=,41,30,149,0,1,2016-01-15,2016-01-15,1
EolNcE20svfw4Hm8dFDIS1Ndm/bzWoAD+BobOJNx0zI=,40,30,149,149,1,2016-09-21,2016-10-20,0
/CfLZZmqAPCRYo21VEfYWR37k+kPbrXUsw3MBN4raEs=,40,30,149,149,1,2016-09-09,2016-10-09,0
BkZJrko/DoDJwmCJbgOx//3QaF976NmQOiMFP472DiA=,41,30,129,129,1,2016-05-05,2016-06-06,0
SoHEFUOvvAy91yFufe/vm77qky0ST96A1tznkmzL2zk=,41,30,99,99,1,2016-06-15,2016-07-15,0
IRV74b9ZiNV5ag2SIPcluf3RVupBUOwmaNEuy6zSQfg=,39,30,149,149,1,2016-11-30,2017-01-09,0
G2ozBX8apMrjMGJ+sfCtcHmfeMok4L/uwuZ/cWWn6wU=,41,30,99,99,1,2016-09-30,2016-10-31,0
Ue9uYXuba5GZhQ92ME9tI1m9I+9a2kC7bdBHOqYYUhs=,41,30,99,99,1,2016-07-31,2016-08-31,0
4kUgDZfe4oyVUvBeuU/96QgC4XUuey8Wh+os/kxUYRs=,41,0,0,149,1,2015-04-30,2015-06-01,0
V7y9Usx3DGG6krWT/sshB4u89v5xBCr895l47UgK7z0=,41,30,99,99,1,2016-03-14,2016-04-14,0
59Ceq9vkiW+qCg7pL+v30eJQ9cDdcXKLQ2o/KRPjX0Q=,34,0,0,149,1,2015-06-30,2015-07-31,0
3fmGmZVPX5hWY9W+1kpbvSP2V9PrBEsth0wWf6Xsr2U=,41,0,0,149,1,2015-04-30,2015-05-31,0
KvtUsds1GpdkcaXFguk1PArFxHmYHqJkNDccYKwQ1KI=,41,30,149,149,1,2015-04-17,2015-05-17,0
EWtQWl6Renwn/j8AnoRZVvBwmh+XdSX6g85YDV9BNy0=,41,30,149,0,1,2016-05-14,2016-05-14,1
SuPuRxDidhPlSZs++UszUevGIGo4ymHAuIdoeasv1xA=,35,7,0,0,0,2016-09-08,2016-09-13,0
PPxrHjG+SL8cDnziMGPKz9qAEasCPok63B6YjlOMVTs=,30,30,149,149,1,2016-11-23,2016-12-22,0
phNDCX+FW82JGB2ADJ5VU4trEwiOJWjCkNrePLTJBHg=,38,30,149,149,0,2016-11-20,2016-12-20,0
G4FZ7o7PGnCPn3fLpxwb6HiVTczPV/ix5EPYggyyEs8=,41,30,99,99,1,2017-01-21,2017-02-21,0
Iwq1wKUNYuCgTqbH0MRyjZAb3PodV1OLX4XUsMC8FCs=,34,30,149,149,1,2015-11-30,2015-12-31,0
/dGeyFM1cq2S6JcA8Z4zF0sMCtTd3P9KHgj/irAgF1s=,34,0,0,149,1,2015-10-31,2015-11-30,0
XgjRnCHJSpGnaJpnrCgnPHSb8hyTMtk7rliPK7DcZsE=,40,30,149,149,1,2015-06-10,2015-07-09,0
ry7VXZwrpOiMCcodMVUfh+GNMAA3oo+QBxZkyi5Z4Zs=,40,31,149,149,1,2015-01-28,2015-03-03,0
8R9vWygstgarzBUrPIohmklxZXasdnrHomnVmov1G9s=,38,195,894,894,0,2015-06-03,2015-12-15,0
mFsXs71TCuJOnHKWQQ271BdecYkrXgPIRU7VUfmtqAY=,41,30,129,129,1,2016-06-24,2016-07-24,0
SPHK3nWGczMI1+51IqVqhcAQlkl2WOxLZxL4FRAzQQs=,41,30,99,99,1,2016-07-08,2016-08-08,0
8P957rL4WXLSLQfSS2VAC14SUyxwXutwJpPnSJ+n6ns=,39,31,149,149,1,2015-03-31,2015-05-16,0
UO6JNY2JEBOA/Ej6OVoxwN1qn8DbW0bXcOJKd9TzeSU=,41,30,99,99,1,2017-02-23,2017-03-23,0
S3vqWqBhBuL+bUOWwqO9Ge6uzKcdVNzJ2kJ7kd1k8PY=,41,30,129,129,1,2015-11-25,2015-12-25,0
xpLdlc+JQ2g6IeY1EyKUvjUJzyWM7uWKTFfeHxWpbbc=,40,30,149,149,1,2015-07-04,2015-07-22,1
YnA66JYN0Eeb0eJSa+uJ7Kk44auelkoZtAUZqnlozMY=,41,30,149,149,1,2016-02-29,2016-03-31,0
LzOUNjtTcWZdIXyP73bmNCxO5JVeNnRG5BjXjxBRzlY=,41,30,99,99,1,2016-04-25,2016-05-25,0
nBSMZ3jmJhJmkyXXbPH/kLeNYisSneZOFWVl8GKxQwc=,38,30,149,149,0,2017-01-02,2017-02-01,0
cH9SPTD4/4nnFKPtiKx3prIjMp6vu8Cqu1M8sIQTJmo=,41,30,149,149,1,2015-04-21,2015-05-21,0
TXTIKjel8C7bb/D3B9O3UKauOeH2AlvaAPubIJUESgY=,37,31,149,149,1,2015-04-13,2015-05-12,0
4hPh4BwPciwyuD/lEL5UvT6ghXG3e63C9Oj1kVgmDQA=,41,30,149,0,1,2016-04-28,2016-04-28,1
1v6LQimbGcNC+uLAa5qjrGIhmrWVif7cMOo5/hPpfiI=,40,31,149,149,1,2015-04-20,2015-05-23,0
8ffoAqgk+82wv2QbkY/3hFOr/HlIkfdry6UZorzBY1k=,41,30,129,129,1,2015-01-24,2015-02-25,0
4wiQ1xhXwNOQFONh2OzandY5i/zwNGaeb7flGiBGs7A=,39,30,149,149,1,2016-01-31,2016-03-22,0
9bLTEE3m9Wt93yadEzkBf0IY2j1tYkt/8JohXEAbsr0=,41,30,99,99,1,2016-12-26,2017-01-26,0
A6EVUVpKJtulM8jdvRX69kIaemKxokNz5NnOzBVSu6M=,38,30,149,149,0,2017-01-21,2017-02-20,0
Gp4JIZNdvl5Tn/kWLpobQpfCOw3E1Gh8btKAGpx9L90=,41,30,149,149,1,2015-08-22,2015-09-22,0
bkGMRCI5tAocpM9xRodpd1RWATfWLjZF5YyrTEFJBv4=,41,30,149,149,1,2016-03-17,2016-04-17,0
27qLk13hl67bgtuJFhdNIGIvpPDfr0+FX4tVIhGKdoU=,39,31,149,149,1,2015-03-31,2015-05-25,0
PhgJw14ocNqt1CW9qicYuIMEE/QQS85gjYS77N6jLgg=,39,30,149,149,1,2015-12-02,2016-01-02,0
lpfpt9zVzqBDQTJqTfbvZ7DHIUxU65Q8Zh2fIHJG4iw=,40,30,149,149,1,2015-12-03,2016-01-02,0
0NRMdOljNJEsUC6WtOVzjqdSAdIIdZ1G0Ye6pIlms5U=,38,30,149,149,0,2015-09-16,2015-10-16,0
ZisACtPsnpG9wknw/auOlEUJO6wOzK+h1dzQgsftxkc=,38,30,149,149,0,2017-01-25,2017-02-24,0
lwXFjVNFJs8rwUvm5Fz0OOma8p2BP8I9fDdnLrt8CkU=,41,30,99,99,1,2016-03-18,2016-04-18,0
G2ozBX8apMrjMGJ+sfCtcHmfeMok4L/uwuZ/cWWn6wU=,41,30,99,99,1,2016-08-31,2016-09-30,0
Iwq1wKUNYuCgTqbH0MRyjZAb3PodV1OLX4XUsMC8FCs=,34,30,149,149,1,2016-11-30,2016-12-31,0
77uOToYnVfPIkyrWNzT9Ffg03RwLBoj2DGJNTzR3oec=,41,30,149,149,1,2016-10-07,2016-11-06,0
6dkp/Wii1hzUR/X5vc5t0yzMDqCQe5JQ3TDJM/kF9tY=,41,30,149,149,1,2016-04-17,2016-05-17,0
TgdYZSvjnJf3SJdoBgtlEuU5o/Lw6+6Cr3nvdHMexhA=,28,30,150,150,0,2016-12-04,2017-01-03,0
mFsXs71TCuJOnHKWQQ271BdecYkrXgPIRU7VUfmtqAY=,41,30,149,119,1,2015-02-20,2017-03-09,0
io0mlIZ4EuFvuhPcsf4j1PvApQCS5s3py/2rBynD680=,41,30,149,149,1,2015-03-31,2015-04-30,0
QnDQoYqdhvdP8Jt2BBW5K6B1e8CxsjSROHacYwM3zFY=,37,30,149,149,1,2017-01-04,2017-02-07,0
/W1kQirDcRKqNDPTjiZcvvZHOai9xcJHoW+TZjx3CN8=,41,30,99,99,1,2016-05-10,2016-06-10,0
rV1FYRcVlf1vrLvwSe8hVW+2AiNqYzRUr0V8Kvk0XKY=,41,30,149,119,1,2015-06-30,2015-07-31,0
rYM0GtlS50uxSaaIJiLszxIw1+ad5W7AzGdKlMBzg2Y=,41,30,99,99,1,2016-12-27,2016-12-27,1
dUhYzK/U5i6kdpSD2H5w/kzyq9GNbIAdUtjGrI9Fsr0=,30,30,149,0,1,2016-09-26,2016-10-25,0
F9Bk/hHKgzaVUOhqFXbk4asqANllK+Ip12KlwpYotAY=,41,30,129,129,1,2016-11-03,2016-12-03,0
lWy2hVAde2ZsoFDV4QzEf+SCRp4MMTR9dRvCgEZTIKk=,32,180,536,536,0,2015-06-04,2015-12-04,0
rHpAIvS0awOYXLVwdOfnSuRdY42EGmL6HNbR4MzrMJ4=,41,30,99,99,1,2016-08-11,2016-09-11,0
8X2LO/boZPj9YUv0TXO9LbynR6BiWKiOJDcLTM8g1dY=,41,30,149,149,1,2015-12-23,2016-01-23,0
Mm/ilrdX3IxxkvPWa8oFL14e2cqw8MWYcUhFDd1F/+c=,41,30,99,99,1,2016-12-10,2017-01-10,0
yUD7wJQJObntfz8zmbmblv1b95a2jPWNyEJ7QbT/VPY=,30,30,129,129,1,2016-08-03,2016-09-02,0
cgCYTc/J/7ZYbc0XbK5D3s/n1TroXo9bFqQtYrrMokA=,39,30,149,149,1,2016-08-31,2016-10-30,0
jCgT6pFCpoFQ9ay3SeGWvjYWLAiM6vSJHMAgwJ/9/5Q=,38,30,149,149,0,2016-01-06,2016-02-05,0
ZS5jGl1yd2LYtShzyiK7qpca+A2SXJDazaR1NZ0Ipfc=,41,30,99,99,1,2016-10-13,2016-11-13,0
/wgjpaFFtbYaEB5r3s/uBog1iE2CxOIHMV3kgbA5DQI=,40,30,149,149,1,2015-07-05,2015-08-04,0
xBp5i6kbjF7Obt9qGwYzxrW5Pw4AO0sMuoIT3PmXCcc=,41,30,99,99,1,2016-06-15,2016-07-15,0
sbODRXFRj1J3unmdRLg20VkFZ64rg00Fgy1elGy884Q=,39,30,149,149,1,2015-08-31,2015-10-31,0
mobKQXOD0Valqfk+q69VC6Xe6DbS3Yjy9TiqEgdF/k8=,41,30,99,99,1,2017-01-25,2017-02-25,0
QVn+v+mNk9gOHHbN7sO00ini1zjQoMebYSjLC3oB6Go=,41,30,99,99,1,2015-09-26,2015-10-26,0
o+LpjU0WTgWHCyTQQMDWdPoEm1/A/01Yw4IfBzvpTHo=,41,30,149,149,1,2015-01-31,2015-02-28,0
qPRvUp/EOxD2f7bd2QM+9bzVfpzMO8K+6t4fOFkmrgM=,41,30,99,99,1,2015-10-13,2015-11-13,0
Ht2Yt824txsMhWlWqjyfFCqlfgAwbsXf+m9P2Nl03fY=,39,30,149,149,1,2015-05-31,2015-07-19,0
lbY2XW5pw6hPbsbJLPaNsFjuZ3Gm8ZaJIfNnldGojkA=,41,30,149,149,1,2016-11-08,2016-12-08,0
TyYnUEuVO7H7zOp4Dq0VIqJHBukXfT62kcYNzOZ+qx8=,41,30,149,0,1,2015-08-06,2015-09-06,0
eEpNTbcL4Wqxm3xNC51SqgLJMywwVKCJ/9iHc7cvz8M=,41,30,149,149,1,2016-12-22,2017-01-22,0
j9IcZrHsrf2wnXH2JfGPrU2kaaeAy6/k8W06aoBi50k=,41,30,129,129,1,2016-08-24,2016-09-24,0
aM00gz57rGUEzxk11Ym/L0L3r1l/vN348+xilZQwKEw=,33,30,149,149,1,2016-08-31,2016-09-30,0
os9rggE5UdmsfZK9MgjGNr99/Qx5/52/Tq7+GGX9DjA=,41,30,149,0,1,2016-07-05,2016-08-04,0
Qx+YO4CueWsOp79LcjF/zR+x1qSR+BbAT9d/IKRVZeQ=,41,30,99,99,1,2016-11-18,2016-12-18,0
Cy3Ww6AiFGe/Fjid5fgrvT1sTuH7WgixaRa1VPHjBbI=,41,30,99,99,1,2016-11-17,2016-12-17,0
gS+SPZlJpQmjDYhgSY68mZePjv/mLwyyJzAzCIkwZ2c=,41,30,99,99,1,2016-02-12,2016-03-12,0
dbNMoH9njOcYpvHO3dYGvrO9K6VkvSI+txDFShD7gdc=,34,30,149,149,1,2016-02-29,2016-03-31,0
MOq8xsXOrCmiedQAvzw8mCvZwXVJ2YCkRqvxIEGgpyg=,41,30,99,99,1,2016-08-14,2016-09-14,0
Z264DUDTuHwEa7ZxQemgX8r7OzH/mueJTa42+ysSWx4=,41,30,149,119,1,2015-08-31,2015-10-01,0
THqh0tz0wK+4DmNMZW/nCV64zGM8qTQPp5l1qnJYhWI=,41,30,129,129,1,2016-09-07,2016-10-06,0
UZ/wFB7Zu4RarlJG4JtobBmwF/VXWqZEAnUzJytNIrk=,39,30,149,149,1,2016-11-30,2017-01-13,0
hKj9CeWfxLNtfm1vkYhZXtNNy4M8UNLta8P0dmVYvp4=,41,30,99,99,1,2016-07-19,2016-08-19,0
kKkaDnMsIe9N9Sg/nv6/vx7qHv9gimhPel3thW13/Bw=,41,30,149,149,1,2016-02-07,2016-03-07,0
lmz/G9Y19Z/xooBpROa3Nn7k0yKKZ9QrobmQ8O0XB4g=,40,31,149,149,1,2015-01-12,2015-02-13,0
cMVO+Oqk4Ep2pac+rtbiWL8bHDnhEaphg7gzuruPXSk=,41,30,99,99,1,2016-01-26,2016-02-26,0
3Q2kbmGnCTM4iZaOqNi4eU4ECgiU8f4WuLcwpJBz+no=,41,30,99,99,1,2016-07-04,2016-08-04,0
HnPf/yaXItyYi7ifIttHOurdOm1Fgc41IxQZN1+Lynk=,41,30,149,149,1,2016-05-07,2016-06-07,0
PHc1dvMuCHdWckelI17FDSzRYxmRW8QN0U2ITgY2yXA=,40,30,149,149,1,2015-10-01,2015-11-01,0
d7JFyG8NDuYsLfpzW1MYhdL+e46J26thrEqBT4eGnT0=,37,31,149,149,1,2015-02-28,2015-03-31,0
iyu8ID5Ewy/TswzfMO1YJc7nvWQjGcSlEKMl7E3Gmqs=,37,30,149,149,1,2016-07-02,2016-08-02,0
E3imlWrKPgPtVhTR1C4+DdlU3Gh5/K8xLzVI2jAS6wc=,41,30,149,149,1,2015-05-19,2015-06-19,0
rDvP0iDJKBQv/3rlGvfY1AtDT/z4afQ6C8aHqagtj6A=,41,30,129,129,1,2015-07-18,2015-08-19,0
WDudUny6SWdbGi80gM8cBYc2nRGc+P3IOo7ba35QZEE=,41,30,149,149,1,2015-06-03,2015-07-04,0
CjEv0CpeHvPjr8IHDpixDmzgCs/+VJNRJVHX2U0hvBI=,41,30,99,99,1,2016-10-01,2016-11-01,0
YsTuX+LM0pylgDWNIKd2hpbio5/PT2QHFaekPmsV6xE=,38,0,0,149,0,2015-05-12,2015-06-11,0
Gp4JIZNdvl5Tn/kWLpobQpfCOw3E1Gh8btKAGpx9L90=,41,30,149,149,1,2016-10-22,2016-11-22,0
AItkpS1ZMYUvq5dvhE7DVUx5qAo3lVAQBAKhnpjYfXI=,40,30,149,149,1,2016-09-03,2016-10-02,0
hrPmbabriaERwk7enMgSa0V4uGzCHkUK1BYAxf7itng=,41,30,129,129,1,2015-09-20,2015-10-21,0
BkZJrko/DoDJwmCJbgOx//3QaF976NmQOiMFP472DiA=,41,30,129,129,1,2015-07-05,2015-08-06,0
nadopth5pRSwV9xZSL0Td1QhV8XSH5G3BgqgVj0i+GA=,41,30,99,99,1,2015-07-13,2015-08-13,0
gmhLxgxp6w7P70gxvhB5gtgfRYneHI//QfKbZpnyAlo=,34,30,149,149,1,2017-01-31,2017-02-28,0
EB1+imESKwQsC40nkhcKE/4768i1QhaWFPfzTJyYRR4=,35,7,0,0,0,2015-06-09,2015-06-15,0
cUcOoBNgjTzf0m1Z584OD9rjeTTc2iwbbNue/T+8HKw=,41,30,149,149,1,2015-12-03,2016-01-21,0
cq/a9JQpilYRZWfL552FjwI4iwup8LlYmeMIOkkjRy0=,41,30,149,149,1,2015-02-26,2015-03-26,0
Ns+tcsSCE4reAEQzCeJgTDHRSg7ONcbHScDwJ3Gavk0=,41,30,99,99,1,2016-11-18,2016-12-18,0
5slJoctiGL5TgdrdLvFmfRrrLhZ+kRzCrFw+Xvk9nRE=,41,30,149,149,1,2015-12-04,2016-01-04,0
Kb+djYwmC0RI+DIy6yv2oaJPeGGWsI1+CxJRJCb+wLw=,41,30,99,99,1,2017-01-25,2017-02-25,0
B3OhGpBbs1OblvcvCGAQetpF+CTTsfrKzXcMCjgmfl8=,41,30,149,149,1,2015-11-17,2015-12-17,0
gkj36lvyN0mez0PGN8VmVrAMY+HHRrBmsfzcioj1EGA=,38,30,149,149,0,2015-10-22,2015-11-21,0
YqzwnGm+v2ybBVBrZrnc0tinwAyb5K07zaxL8t6gba0=,41,30,149,149,1,2016-01-10,2016-02-11,0
Z+PTPlWUGOKVb1v8CdKe+qCb6jYxOWZTvn2ZVUJgRFs=,41,30,149,0,1,2015-11-16,2015-11-16,1
25JKAWmZjSD7+KA8exOZ+C4VMDssOaR2bYMjo7qrNMc=,41,30,99,99,1,2016-06-06,2016-07-06,0
gR6s69bj0II+y8WYkv87Oab7iSR9E61oNAl0n/BE59k=,36,30,180,180,0,2016-04-23,2016-05-23,0
TqOa5CkVCoVY0MiW2RpJ6oAK+Ua77RL7Tm+t0Vscgxo=,41,30,149,149,1,2016-05-08,2016-06-07,0
233UxzyoDgzFscLKFX9OLJSHNmzDzxupebmZGDh5kcM=,41,30,99,99,1,2017-01-01,2017-02-01,0
5mZIUF3ItmG3evGjy6dzLyzCFFFjCmbbH7y2QwgR0vg=,41,30,149,149,1,2017-01-25,2017-02-25,0
b4WjVtt1HqKlUjN2c3lIF5tKSCC065SvJZMDyqUxvxc=,38,30,149,149,0,2016-12-02,2017-01-01,0
OirwemR5iJs3Fax9Vg/EQ+nOUwYn1bxi2tltKprdEeo=,34,30,149,149,1,2015-12-31,2016-01-31,0
2sMXW0nc6q3X3NceKWzHTDG/graJCRPAGJGJveZ1D3A=,41,30,99,99,1,2017-02-08,2017-03-08,0
uzt6Dp3d0DpGrmYKPAiEfWlRMwZu+QojmI9mDYvJmsc=,41,30,99,99,1,2016-11-30,2016-12-31,0
3UYu8zmW6Rj0z9QyPCMvBYO9dQmBtTaIkMq3QtQdNNo=,41,30,99,99,1,2017-02-06,2017-03-06,0
Mz/iIgyJsJd3DlPngQ6+gWKyS4hn9Q2ukKpBuzQpC4M=,32,180,536,536,0,2016-05-09,2016-11-08,0
8ibtKKV0R6uEGVv9FWUmOAouw8CV2lgiCSqQXsImp2s=,41,30,129,129,1,2015-11-07,2015-12-08,0
/ThzOYSNnLQcgKRTSA2zTg5FDAIO5edIe3jK85+J+9E=,39,30,149,149,1,2016-04-03,2016-05-06,1
/rjHRjLQOgR/8KRVUkmkRlt6VPJMHuOJYxUdC2aIWho=,35,7,0,0,0,2016-11-23,2016-11-30,0
vfFV43/r3h00QssDknjld70EmdnP8/HtaikqcYQeOfA=,41,30,99,99,1,2017-02-01,2017-03-01,0
6sx+OZYZrxBZ5bJ/kMMzJ8PNTAKth7L4k3gDgtWrQvY=,41,30,99,99,1,2016-08-14,2016-09-14,0
j9IcZrHsrf2wnXH2JfGPrU2kaaeAy6/k8W06aoBi50k=,41,30,149,0,1,2015-12-25,2016-01-24,0
lGyZEHg9VU/hPBAGD9qzhcKQx6lYn/4ZBesARGkFYio=,41,30,99,99,1,2016-03-09,2016-04-09,0
8ffoAqgk+82wv2QbkY/3hFOr/HlIkfdry6UZorzBY1k=,41,30,129,129,1,2016-07-24,2016-08-25,0
nadopth5pRSwV9xZSL0Td1QhV8XSH5G3BgqgVj0i+GA=,41,30,99,99,1,2015-10-13,2015-11-13,0
YpAKH9y+avoAbcRLPnDmGMaklOyw9JEhZA05SiyJzHY=,41,30,99,99,1,2017-01-02,2017-02-02,0
sqSD+rwrQAb+0gu/bC4t8VpCo/PPaKNHV6Nn/DMhyBA=,41,30,149,149,1,2015-08-13,2015-09-13,0
CNVTd5cNoA6WRxMf7VveVwYyrOoDgFs5xmm1122qQNc=,41,30,149,149,1,2015-08-21,2016-12-21,0
ogfPFe3Pb8qsVeMMR1UxjodP7pvut+qwsonSqdAmgsc=,41,30,129,129,1,2015-09-22,2015-10-23,0
6dkp/Wii1hzUR/X5vc5t0yzMDqCQe5JQ3TDJM/kF9tY=,41,30,149,149,1,2016-02-17,2016-03-17,0
GeCZNHYp08sxsRVd7nKYLCCpWlL0tBegdgmFeLyieEQ=,41,30,99,99,1,2015-08-03,2015-09-03,0
AdgYDcc4wEwDmdmldog06LDGwldNJmctXKc8xxbDI4s=,41,30,149,149,1,2016-09-25,2016-10-25,0
zraYK27dg2odAmzM1z3r4DKqx/9X6P/O7f3VQbTF3zU=,40,30,149,149,1,2016-11-02,2016-12-04,0
aim1GdxtY90JUlz55QrARlqSCcAQPQ6y3K2Bc3ie8CQ=,38,30,149,149,0,2015-11-19,2015-12-19,0
O2mnke2e0VaxpTHH26HB4pVthkzkkLQ8r1j8Yw70Uco=,33,30,149,149,1,2016-06-30,2016-07-31,0
GXJFEh0tf1+qp0oEOH5uaHdIaIxWJzhMyb0Xkgk+As4=,38,30,149,149,0,2016-01-08,2016-02-08,0
hrPmbabriaERwk7enMgSa0V4uGzCHkUK1BYAxf7itng=,41,30,129,129,1,2015-12-29,2015-12-29,1
Q1Yj3BhpBAz/9HSrrEeB/RtVYydXpun1GXIx8gHqodc=,41,30,149,149,1,2016-04-16,2016-05-16,0
QWGz3qJjuJc3IIBa0m5RYqL9vvr+ZVvqXtiTA+Ro7sA=,40,30,149,149,1,2015-09-21,2015-10-20,0
p6JBQaIarXrCDQZNaxWYODPTLPUD6qbj7ZBiDCFGCH0=,41,30,149,119,1,2015-04-08,2015-05-09,0
7gGyrCsgDqn/NcE+TNwKXtxeThoHWcjzfhLhAirfyBQ=,41,30,99,99,1,2016-09-30,2016-10-31,0
8sOgxw7EZvrG3W3qnkPk3PRhhKoUbEGsh1XissUNlbk=,41,30,149,149,1,2015-06-30,2015-07-31,0
T1WVn1j7cZQcmJJecbNCXgy0GkvZb8C9cP9j770u72I=,38,30,149,149,0,2015-10-07,2015-11-06,0
pKDUFGdm5XKhNCJbOL4sVdhxSpOy9SX56a5uQMoIV/I=,34,0,0,149,1,2015-09-30,2015-10-31,0
6HoWyuq0Eajd0CMjSKOvhK0671KbAFFb22VreeMLlYE=,41,30,149,149,1,2015-03-06,2015-04-06,0
dSCl7h2G1pOU4eblexb+/ma+kZ0lO4awq55ydOvv2LQ=,41,30,129,129,1,2016-05-26,2016-06-26,0
HTeLVZthsy5Etf1GTXCBqgh74SrqB/2fabHHP7Ybdao=,39,0,0,149,1,2015-04-30,2015-06-01,0
aJznHx8laI0skZJlil5yZUH7s187aNJUTHIBOs7ncXU=,40,30,149,149,1,2016-10-07,2016-11-09,0
MAftk8X5oBl/ReDANK9OitPD72BYle0c9t4hY6CSUSA=,38,30,149,149,0,2015-03-17,2015-04-16,0
m0cquz1ZebjArEGHsR1GUTkiHGzMGEhneGO0oQh1e80=,40,30,149,149,1,2016-07-15,2016-08-14,0
3DYvXKx7M8EgIWfS7ZfpvTwOUGmhmOxZU4SJgiCsIGo=,27,30,149,149,1,2016-09-21,2016-10-20,0
JIzdN4j+wC3+zpigy3N7LTfULFZhMJe9EvnBkO/Xh1E=,41,30,99,99,1,2016-09-05,2016-10-05,0
udrhrWJSliOAgomUIKVzd30iuNhYGU9mTD0uiV0ronU=,37,31,149,149,1,2015-01-31,2015-03-01,0
cN+xQ29nIRPOq1YnHJtkDv2P33loVA3XTVM8moLpB7Q=,33,30,149,149,1,2016-02-29,2016-03-31,0
hWWAnSO+up1s4W18+7ExhpT5CFEEmxGMl459wKO81qk=,38,30,149,149,0,2016-01-08,2016-02-07,0
YKOPtW7/DRlTqA1sbboUxLU87ZE5wz6yj/UGqT+ar5A=,41,30,149,0,1,2015-08-27,2015-09-27,0
jHHEn+ni9ntwjuVbpiDed9XVcWslvabWJPsPAzsLtf8=,38,30,149,149,0,2015-02-06,2015-04-07,0
bd20Ep8rt40yg6MccW88BONP29DaN5b5NQ1q4ylgfKU=,31,0,0,149,1,2015-07-31,2015-08-31,0
bUlrBMISxZ5xaLiZDejSVWbVt5qJSDXsGIxD0LkxW/k=,37,30,149,149,1,2015-12-11,2016-01-10,0
ssksuS+Ei4uVVgzdkW0sZyV5PIoN/138SU+wNxx0do0=,41,30,99,99,1,2016-04-08,2016-05-08,0
C4h8GYllWE3jkdpXrjSm7bYMQJJ69KHmRLjISAjQ2PY=,40,31,149,149,1,2015-01-11,2015-02-10,0
liDYQYI/N6Ajwbflco/RPVZ+8YM2+cIhsH9zZzo1uaM=,35,7,0,0,0,2016-09-08,2016-09-13,0
xd5PS/Hddq2wqfV8Pe6AXQQsftE/O7Wn/yTiPPO07do=,37,30,149,149,1,2016-05-20,2016-06-19,0
HH9GRwA6OAkWiMP1YVMwVf3AJjSovZlNc4P2qk+wdM8=,38,30,149,149,0,2016-03-28,2016-04-27,0
